,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
1,1,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
2,2,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
3,3,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
4,4,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
5,5,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
6,6,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
7,7,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
8,8,0.7231503579952268,245,5,111,58,0.9206349206349206,0.3431952662721893,0.5
9,9,0.7159904534606205,244,6,113,56,0.9032258064516129,0.33136094674556216,0.48484848484848486
10,ensemble_avg,0.720763723150358,245,5,112,57,0.9193548387096774,0.33727810650887574,0.49350649350649345
11,ensemble_or,0.7446300715990454,243,7,100,69,0.9078947368421053,0.40828402366863903,0.563265306122449
12,ensemble_uniq_avg,0.7231503579952268,245,5,111,58,0.9206349206349206,0.3431952662721893,0.5
13,ensemble_uniq_or,0.7446300715990454,243,7,100,69,0.9078947368421053,0.40828402366863903,0.563265306122449
