,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.3830409356725146,60,417,5,202,0.3263327948303716,0.9758454106280193,0.4891041162227603
1,1,0.3830409356725146,60,417,5,202,0.3263327948303716,0.9758454106280193,0.4891041162227603
2,2,0.3830409356725146,60,417,5,202,0.3263327948303716,0.9758454106280193,0.4891041162227603
3,3,0.3786549707602339,56,421,4,203,0.32532051282051283,0.9806763285024155,0.4885679903730445
4,4,0.3888888888888889,65,412,6,201,0.3278955954323002,0.9710144927536232,0.49024390243902444
5,5,0.3888888888888889,65,412,6,201,0.3278955954323002,0.9710144927536232,0.49024390243902444
6,6,0.40350877192982454,76,401,7,200,0.33277870216306155,0.966183574879227,0.495049504950495
7,7,0.40350877192982454,76,401,7,200,0.33277870216306155,0.966183574879227,0.495049504950495
8,8,0.40350877192982454,76,401,7,200,0.33277870216306155,0.966183574879227,0.495049504950495
9,9,0.40350877192982454,76,401,7,200,0.33277870216306155,0.966183574879227,0.495049504950495
10,ensemble_avg,0.3888888888888889,65,412,6,201,0.3278955954323002,0.9710144927536232,0.49024390243902444
11,ensemble_or,0.3786549707602339,56,421,4,203,0.32532051282051283,0.9806763285024155,0.4885679903730445
12,ensemble_uniq_avg,0.3830409356725146,60,417,5,202,0.3263327948303716,0.9758454106280193,0.4891041162227603
13,ensemble_uniq_or,0.3786549707602339,56,421,4,203,0.32532051282051283,0.9806763285024155,0.4885679903730445
