,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
1,1,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
2,2,0.9152798789712556,559,11,45,46,0.8070175438596491,0.5054945054945055,0.6216216216216216
3,3,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
4,4,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
5,5,0.913767019667171,560,10,47,44,0.8148148148148148,0.4835164835164835,0.6068965517241379
6,6,0.9183055975794251,562,8,46,45,0.8490566037735849,0.4945054945054945,0.625
7,7,0.913767019667171,560,10,47,44,0.8148148148148148,0.4835164835164835,0.6068965517241379
8,8,0.9152798789712556,562,8,48,43,0.8431372549019608,0.4725274725274725,0.6056338028169014
9,9,0.8986384266263238,558,12,55,36,0.75,0.3956043956043956,0.5179856115107914
10,ensemble_avg,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
11,ensemble_or,0.9152798789712556,558,12,44,47,0.7966101694915254,0.5164835164835165,0.6266666666666667
12,ensemble_uniq_avg,0.9167927382753404,560,10,45,46,0.8214285714285714,0.5054945054945055,0.6258503401360543
13,ensemble_uniq_or,0.9152798789712556,558,12,44,47,0.7966101694915254,0.5164835164835165,0.6266666666666667
