,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
1,1,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
2,2,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
3,3,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
4,4,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
5,5,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
6,6,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
7,7,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
8,8,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
9,9,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
10,ensemble_avg,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
11,ensemble_or,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
12,ensemble_uniq_avg,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
13,ensemble_uniq_or,0.8992700729927007,517,0,69,99,1.0,0.5892857142857143,0.7415730337078651
