,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9']",1,2,0.6796875,"[0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638, 0.8042959427207638]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]"
