,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3']",1,1,0.6996466431095405,"[0.875366568914956, 0.875366568914956, 0.875366568914956, 0.875366568914956]","[85, 85, 85, 85]"
