,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4']",2,1,0.7471698113207548,"[0.902046783625731, 0.902046783625731, 0.902046783625731, 0.902046783625731, 0.902046783625731]","[67, 67, 67, 67, 67]"
