,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
1,1,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
2,2,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
3,3,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
4,4,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
5,5,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
6,6,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
7,7,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
8,8,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
9,9,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
10,ensemble_avg,0.7923976608187134,461,16,126,81,0.8350515463917526,0.391304347826087,0.5328947368421053
11,ensemble_or,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
12,ensemble_uniq_avg,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
13,ensemble_uniq_or,0.7909356725146199,460,17,126,81,0.826530612244898,0.391304347826087,0.5311475409836065
