,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8665689149560117,485,0,91,106,1.0,0.5380710659898477,0.6996699669966996
1,1,0.8665689149560117,485,0,91,106,1.0,0.5380710659898477,0.6996699669966996
2,2,0.8651026392961877,485,0,92,105,1.0,0.5329949238578681,0.6953642384105961
3,3,0.8651026392961877,485,0,92,105,1.0,0.5329949238578681,0.6953642384105961
4,4,0.8651026392961877,485,0,92,105,1.0,0.5329949238578681,0.6953642384105961
5,5,0.8636363636363636,484,1,92,105,0.9905660377358491,0.5329949238578681,0.6930693069306931
6,6,0.8592375366568915,485,0,96,101,1.0,0.5126903553299492,0.6778523489932886
7,7,0.8548387096774194,485,0,99,98,1.0,0.49746192893401014,0.664406779661017
8,8,0.8519061583577713,485,0,101,96,1.0,0.4873096446700508,0.6552901023890785
9,9,0.8343108504398827,485,0,113,84,1.0,0.4263959390862944,0.5978647686832741
10,ensemble_avg,0.8651026392961877,485,0,92,105,1.0,0.5329949238578681,0.6953642384105961
11,ensemble_or,0.9178885630498533,484,1,55,142,0.993006993006993,0.7208121827411168,0.8352941176470589
12,ensemble_uniq_avg,0.8548387096774194,485,0,99,98,1.0,0.49746192893401014,0.664406779661017
13,ensemble_uniq_or,0.9178885630498533,484,1,55,142,0.993006993006993,0.7208121827411168,0.8352941176470589
