,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
1,1,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
2,2,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
3,3,0.9576399394856279,570,0,28,63,1.0,0.6923076923076923,0.8181818181818181
4,4,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
5,5,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
6,6,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
7,7,0.9576399394856279,570,0,28,63,1.0,0.6923076923076923,0.8181818181818181
8,8,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
9,9,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
10,ensemble_avg,0.9576399394856279,570,0,28,63,1.0,0.6923076923076923,0.8181818181818181
11,ensemble_or,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
12,ensemble_uniq_avg,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
13,ensemble_uniq_or,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
