,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
1,1,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
2,2,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
3,3,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
4,4,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
5,5,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
6,6,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
7,7,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
8,8,0.9201807228915663,578,20,33,33,0.6226415094339622,0.5,0.5546218487394957
9,9,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
10,ensemble_avg,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
11,ensemble_or,0.9201807228915663,578,20,33,33,0.6226415094339622,0.5,0.5546218487394957
12,ensemble_uniq_avg,0.9141566265060241,580,18,39,27,0.6,0.4090909090909091,0.4864864864864865
13,ensemble_uniq_or,0.9201807228915663,578,20,33,33,0.6226415094339622,0.5,0.5546218487394957
