,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8616852146263911,455,0,87,87,1.0,0.5,0.6666666666666666
1,1,0.8616852146263911,455,0,87,87,1.0,0.5,0.6666666666666666
2,2,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
3,3,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
4,4,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
5,5,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
6,6,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
7,7,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
8,8,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
9,9,0.8553259141494436,455,0,91,83,1.0,0.47701149425287354,0.6459143968871595
10,ensemble_avg,0.8600953895071543,455,0,88,86,1.0,0.4942528735632184,0.6615384615384615
11,ensemble_or,0.8648648648648649,455,0,85,89,1.0,0.5114942528735632,0.67680608365019
12,ensemble_uniq_avg,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
13,ensemble_uniq_or,0.8648648648648649,455,0,85,89,1.0,0.5114942528735632,0.67680608365019
