,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9035087719298246,523,0,66,95,1.0,0.5900621118012422,0.7421875
1,1,0.9035087719298246,523,0,66,95,1.0,0.5900621118012422,0.7421875
2,2,0.9035087719298246,523,0,66,95,1.0,0.5900621118012422,0.7421875
3,3,0.8947368421052632,523,0,72,89,1.0,0.5527950310559007,0.7120000000000001
4,4,0.8932748538011696,523,0,73,88,1.0,0.546583850931677,0.7068273092369478
5,5,0.8918128654970761,523,0,74,87,1.0,0.5403726708074534,0.7016129032258065
6,6,0.8508771929824561,523,0,102,59,1.0,0.36645962732919257,0.5363636363636365
7,7,0.8464912280701754,523,0,105,56,1.0,0.34782608695652173,0.5161290322580645
8,8,0.8406432748538012,523,0,109,52,1.0,0.32298136645962733,0.48826291079812206
9,9,0.8099415204678363,523,0,130,31,1.0,0.19254658385093168,0.3229166666666667
10,ensemble_avg,0.8918128654970761,523,0,74,87,1.0,0.5403726708074534,0.7016129032258065
11,ensemble_or,0.9064327485380117,523,0,64,97,1.0,0.6024844720496895,0.751937984496124
12,ensemble_uniq_avg,0.8918128654970761,523,0,74,87,1.0,0.5403726708074534,0.7016129032258065
13,ensemble_uniq_or,0.9064327485380117,523,0,64,97,1.0,0.6024844720496895,0.751937984496124
