,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
1,1,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
2,2,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
3,3,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
4,4,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
5,5,0.8464912280701754,517,6,99,62,0.9117647058823529,0.38509316770186336,0.5414847161572053
6,6,0.8494152046783626,512,11,92,69,0.8625,0.42857142857142855,0.5726141078838174
7,7,0.8494152046783626,512,11,92,69,0.8625,0.42857142857142855,0.5726141078838174
8,8,0.8421052631578947,517,6,102,59,0.9076923076923077,0.36645962732919257,0.5221238938053098
9,9,0.8391812865497076,517,6,104,57,0.9047619047619048,0.35403726708074534,0.5089285714285715
10,ensemble_avg,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
11,ensemble_or,0.8596491228070176,512,11,85,76,0.8735632183908046,0.4720496894409938,0.6129032258064516
12,ensemble_uniq_avg,0.8494152046783626,517,6,97,64,0.9142857142857143,0.39751552795031053,0.5541125541125541
13,ensemble_uniq_or,0.8596491228070176,512,11,85,76,0.8735632183908046,0.4720496894409938,0.6129032258064516
