,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
1,1,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
2,2,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
3,3,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
4,4,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
5,5,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
6,6,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
7,7,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
8,8,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
9,9,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
10,ensemble_avg,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
11,ensemble_or,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
12,ensemble_uniq_avg,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
13,ensemble_uniq_or,0.32554744525547447,63,454,8,160,0.26058631921824105,0.9523809523809523,0.40920716112531974
