,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
1,1,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
2,2,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
3,3,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
4,4,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
5,5,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
6,6,0.9614243323442137,586,0,26,62,1.0,0.7045454545454546,0.8266666666666667
7,7,0.9554896142433235,586,0,30,58,1.0,0.6590909090909091,0.7945205479452054
8,8,0.9421364985163204,586,0,39,49,1.0,0.5568181818181818,0.7153284671532847
9,9,0.9347181008902077,586,0,44,44,1.0,0.5,0.6666666666666666
10,ensemble_avg,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
11,ensemble_or,0.9703264094955489,586,0,20,68,1.0,0.7727272727272727,0.8717948717948718
12,ensemble_uniq_avg,0.9614243323442137,586,0,26,62,1.0,0.7045454545454546,0.8266666666666667
13,ensemble_uniq_or,0.9703264094955489,586,0,20,68,1.0,0.7727272727272727,0.8717948717948718
