,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
1,1,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
2,2,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
3,3,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
4,4,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
5,5,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
6,6,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
7,7,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
8,8,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
9,9,0.8740601503759399,397,0,67,68,1.0,0.5037037037037037,0.6699507389162561
10,ensemble_avg,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
11,ensemble_or,0.8890977443609023,397,0,59,76,1.0,0.562962962962963,0.7203791469194314
12,ensemble_uniq_avg,0.8778195488721805,397,0,65,70,1.0,0.5185185185185185,0.6829268292682926
13,ensemble_uniq_or,0.8890977443609023,397,0,59,76,1.0,0.562962962962963,0.7203791469194314
