,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
1,1,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
2,2,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
3,3,0.8585055643879174,455,0,89,85,1.0,0.4885057471264368,0.6563706563706564
4,4,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
5,5,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
6,6,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
7,7,0.8505564387917329,455,0,94,80,1.0,0.45977011494252873,0.6299212598425197
8,8,0.8473767885532592,455,0,96,78,1.0,0.4482758620689655,0.6190476190476191
9,9,0.8441971383147854,455,0,98,76,1.0,0.4367816091954023,0.608
10,ensemble_avg,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
11,ensemble_or,0.8616852146263911,455,0,87,87,1.0,0.5,0.6666666666666666
12,ensemble_uniq_avg,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
13,ensemble_uniq_or,0.8616852146263911,455,0,87,87,1.0,0.5,0.6666666666666666
