,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
1,1,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
2,2,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
3,3,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
4,4,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
5,5,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
6,6,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
7,7,0.8778195488721805,396,1,64,71,0.9861111111111112,0.5259259259259259,0.6859903381642511
8,8,0.8721804511278195,396,1,67,68,0.9855072463768116,0.5037037037037037,0.6666666666666666
9,9,0.8703007518796992,395,2,67,68,0.9714285714285714,0.5037037037037037,0.6634146341463414
10,ensemble_avg,0.8796992481203008,397,0,64,71,1.0,0.5259259259259259,0.6893203883495146
11,ensemble_or,0.8759398496240601,395,2,64,71,0.9726027397260274,0.5259259259259259,0.6826923076923076
12,ensemble_uniq_avg,0.8778195488721805,396,1,64,71,0.9861111111111112,0.5259259259259259,0.6859903381642511
13,ensemble_uniq_or,0.8759398496240601,395,2,64,71,0.9726027397260274,0.5259259259259259,0.6826923076923076
