,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8299120234604106,490,8,108,76,0.9047619047619048,0.41304347826086957,0.5671641791044776
1,1,0.8299120234604106,490,8,108,76,0.9047619047619048,0.41304347826086957,0.5671641791044776
2,2,0.8284457478005866,490,8,109,75,0.9036144578313253,0.4076086956521739,0.5617977528089887
3,3,0.8284457478005866,490,8,109,75,0.9036144578313253,0.4076086956521739,0.5617977528089887
4,4,0.8284457478005866,490,8,109,75,0.9036144578313253,0.4076086956521739,0.5617977528089887
5,5,0.8269794721407625,493,5,113,71,0.9342105263157895,0.3858695652173913,0.5461538461538461
6,6,0.8196480938416423,490,8,115,69,0.8961038961038961,0.375,0.5287356321839081
7,7,0.8196480938416423,493,5,118,66,0.9295774647887324,0.358695652173913,0.5176470588235295
8,8,0.8064516129032258,489,9,123,61,0.8714285714285714,0.33152173913043476,0.4803149606299212
9,9,0.8064516129032258,495,3,129,55,0.9482758620689655,0.29891304347826086,0.45454545454545453
10,ensemble_avg,0.8284457478005866,490,8,109,75,0.9036144578313253,0.4076086956521739,0.5617977528089887
11,ensemble_or,0.8357771260997068,489,9,103,81,0.9,0.44021739130434784,0.5912408759124088
12,ensemble_uniq_avg,0.8284457478005866,490,8,109,75,0.9036144578313253,0.4076086956521739,0.5617977528089887
13,ensemble_uniq_or,0.8357771260997068,489,9,103,81,0.9,0.44021739130434784,0.5912408759124088
