,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
1,1,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
2,2,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
3,3,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
4,4,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
5,5,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
6,6,0.8621700879765396,485,0,94,103,1.0,0.5228426395939086,0.6866666666666666
7,7,0.8489736070381232,485,0,103,94,1.0,0.47715736040609136,0.6460481099656358
8,8,0.8577712609970675,485,0,97,100,1.0,0.5076142131979695,0.6734006734006733
9,9,0.8489736070381232,485,0,103,94,1.0,0.47715736040609136,0.6460481099656358
10,ensemble_avg,0.8636363636363636,485,0,93,104,1.0,0.5279187817258884,0.6910299003322259
11,ensemble_or,0.8797653958944281,485,0,82,115,1.0,0.583756345177665,0.7371794871794872
12,ensemble_uniq_avg,0.8621700879765396,485,0,94,103,1.0,0.5228426395939086,0.6866666666666666
13,ensemble_uniq_or,0.8797653958944281,485,0,82,115,1.0,0.583756345177665,0.7371794871794872
