,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
1,1,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
2,2,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
3,3,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
4,4,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
5,5,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
6,6,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
7,7,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
8,8,0.3782991202346041,84,414,10,174,0.29591836734693877,0.9456521739130435,0.45077720207253885
9,9,0.3680351906158358,74,424,7,177,0.2945091514143095,0.9619565217391305,0.4509554140127389
10,ensemble_avg,0.3841642228739003,89,409,11,173,0.2972508591065292,0.9402173913043478,0.45169712793733685
11,ensemble_or,0.3680351906158358,74,424,7,177,0.2945091514143095,0.9619565217391305,0.4509554140127389
12,ensemble_uniq_avg,0.3782991202346041,84,414,10,174,0.29591836734693877,0.9456521739130435,0.45077720207253885
13,ensemble_uniq_or,0.3680351906158358,74,424,7,177,0.2945091514143095,0.9619565217391305,0.4509554140127389
