,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
1,1,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
2,2,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
3,3,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
4,4,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
5,5,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
6,6,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
7,7,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
8,8,0.981021897810219,640,0,13,32,1.0,0.7111111111111111,0.8311688311688311
9,9,0.981021897810219,640,0,13,32,1.0,0.7111111111111111,0.8311688311688311
10,ensemble_avg,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
11,ensemble_or,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
12,ensemble_uniq_avg,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
13,ensemble_uniq_or,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
