,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.873900293255132,498,0,86,98,1.0,0.532608695652174,0.6950354609929079
1,1,0.873900293255132,498,0,86,98,1.0,0.532608695652174,0.6950354609929079
2,2,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
3,3,0.8680351906158358,498,0,90,94,1.0,0.5108695652173914,0.6762589928057554
4,4,0.8665689149560117,498,0,91,93,1.0,0.5054347826086957,0.6714801444043321
5,5,0.8592375366568915,498,0,96,88,1.0,0.4782608695652174,0.6470588235294118
6,6,0.8563049853372434,498,0,98,86,1.0,0.4673913043478261,0.6370370370370371
7,7,0.8343108504398827,498,0,113,71,1.0,0.3858695652173913,0.5568627450980392
8,8,0.8328445747800587,498,0,114,70,1.0,0.3804347826086957,0.5511811023622047
9,9,0.8387096774193549,498,0,110,74,1.0,0.40217391304347827,0.5736434108527132
10,ensemble_avg,0.8680351906158358,498,0,90,94,1.0,0.5108695652173914,0.6762589928057554
11,ensemble_or,0.8958944281524927,498,0,71,113,1.0,0.6141304347826086,0.7609427609427609
12,ensemble_uniq_avg,0.8636363636363636,498,0,93,91,1.0,0.4945652173913043,0.6618181818181819
13,ensemble_uniq_or,0.8958944281524927,498,0,71,113,1.0,0.6141304347826086,0.7609427609427609
