,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8721804511278195,397,0,68,67,1.0,0.4962962962962963,0.6633663366336634
1,1,0.8721804511278195,397,0,68,67,1.0,0.4962962962962963,0.6633663366336634
2,2,0.8721804511278195,397,0,68,67,1.0,0.4962962962962963,0.6633663366336634
3,3,0.8590225563909775,397,0,75,60,1.0,0.4444444444444444,0.6153846153846153
4,4,0.8609022556390977,397,0,74,61,1.0,0.45185185185185184,0.6224489795918368
5,5,0.8627819548872181,397,0,73,62,1.0,0.45925925925925926,0.6294416243654822
6,6,0.8439849624060151,394,3,80,55,0.9482758620689655,0.4074074074074074,0.5699481865284973
7,7,0.8383458646616542,397,0,86,49,1.0,0.362962962962963,0.532608695652174
8,8,0.8383458646616542,397,0,86,49,1.0,0.362962962962963,0.532608695652174
9,9,0.8383458646616542,397,0,86,49,1.0,0.362962962962963,0.532608695652174
10,ensemble_avg,0.849624060150376,397,0,80,55,1.0,0.4074074074074074,0.5789473684210525
11,ensemble_or,0.900375939849624,394,3,50,85,0.9659090909090909,0.6296296296296297,0.7623318385650225
12,ensemble_uniq_avg,0.849624060150376,397,0,80,55,1.0,0.4074074074074074,0.5789473684210525
13,ensemble_uniq_or,0.900375939849624,394,3,50,85,0.9659090909090909,0.6296296296296297,0.7623318385650225
