,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
1,1,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
2,2,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
3,3,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
4,4,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
5,5,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
6,6,0.9608433734939759,598,0,26,40,1.0,0.6060606060606061,0.7547169811320755
7,7,0.947289156626506,598,0,35,31,1.0,0.4696969696969697,0.6391752577319588
8,8,0.9307228915662651,598,0,46,20,1.0,0.30303030303030304,0.4651162790697675
9,9,0.9292168674698795,598,0,47,19,1.0,0.2878787878787879,0.4470588235294118
10,ensemble_avg,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
11,ensemble_or,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
12,ensemble_uniq_avg,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
13,ensemble_uniq_or,0.9668674698795181,598,0,22,44,1.0,0.6666666666666666,0.8
