,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
1,1,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
2,2,0.9688427299703264,586,0,21,67,1.0,0.7613636363636364,0.8645161290322582
3,3,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
4,4,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
5,5,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
6,6,0.9688427299703264,586,0,21,67,1.0,0.7613636363636364,0.8645161290322582
7,7,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
8,8,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
9,9,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
10,ensemble_avg,0.9673590504451038,586,0,22,66,1.0,0.75,0.8571428571428571
11,ensemble_or,0.9688427299703264,586,0,21,67,1.0,0.7613636363636364,0.8645161290322582
12,ensemble_uniq_avg,0.9688427299703264,586,0,21,67,1.0,0.7613636363636364,0.8645161290322582
13,ensemble_uniq_or,0.9688427299703264,586,0,21,67,1.0,0.7613636363636364,0.8645161290322582
