,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
1,1,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
2,2,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
3,3,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
4,4,0.8978102189781022,517,0,70,98,1.0,0.5833333333333334,0.7368421052631579
5,5,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
6,6,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
7,7,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
8,8,0.8948905109489051,516,1,71,97,0.9897959183673469,0.5773809523809523,0.7293233082706767
9,9,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
10,ensemble_avg,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
11,ensemble_or,0.8963503649635036,516,1,70,98,0.98989898989899,0.5833333333333334,0.7340823970037454
12,ensemble_uniq_avg,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
13,ensemble_uniq_or,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
