,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8830409356725146,513,0,80,91,1.0,0.5321637426900585,0.6946564885496184
1,1,0.8830409356725146,513,0,80,91,1.0,0.5321637426900585,0.6946564885496184
2,2,0.8830409356725146,513,0,80,91,1.0,0.5321637426900585,0.6946564885496184
3,3,0.881578947368421,513,0,81,90,1.0,0.5263157894736842,0.6896551724137931
4,4,0.881578947368421,513,0,81,90,1.0,0.5263157894736842,0.6896551724137931
5,5,0.8801169590643275,513,0,82,89,1.0,0.52046783625731,0.6846153846153846
6,6,0.8786549707602339,513,0,83,88,1.0,0.5146198830409356,0.6795366795366795
7,7,0.8771929824561403,513,0,84,87,1.0,0.5087719298245614,0.6744186046511628
8,8,0.8757309941520468,513,0,85,86,1.0,0.5029239766081871,0.669260700389105
9,9,0.8669590643274854,513,0,91,80,1.0,0.4678362573099415,0.6374501992031872
10,ensemble_avg,0.881578947368421,513,0,81,90,1.0,0.5263157894736842,0.6896551724137931
11,ensemble_or,0.9064327485380117,513,0,64,107,1.0,0.6257309941520468,0.7697841726618705
12,ensemble_uniq_avg,0.8801169590643275,513,0,82,89,1.0,0.52046783625731,0.6846153846153846
13,ensemble_uniq_or,0.9064327485380117,513,0,64,107,1.0,0.6257309941520468,0.7697841726618705
