,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8923303834808259,504,0,73,101,1.0,0.5804597701149425,0.7345454545454545
1,1,0.8908554572271387,504,0,74,100,1.0,0.5747126436781609,0.7299270072992701
2,2,0.8908554572271387,504,0,74,100,1.0,0.5747126436781609,0.7299270072992701
3,3,0.8908554572271387,504,0,74,100,1.0,0.5747126436781609,0.7299270072992701
4,4,0.8864306784660767,504,0,77,97,1.0,0.5574712643678161,0.7158671586715868
5,5,0.887905604719764,504,0,76,98,1.0,0.5632183908045977,0.7205882352941176
6,6,0.8864306784660767,504,0,77,97,1.0,0.5574712643678161,0.7158671586715868
7,7,0.8849557522123894,502,2,76,98,0.98,0.5632183908045977,0.7153284671532847
8,8,0.883480825958702,502,2,77,97,0.9797979797979798,0.5574712643678161,0.7106227106227107
9,9,0.883480825958702,502,2,77,97,0.9797979797979798,0.5574712643678161,0.7106227106227107
10,ensemble_avg,0.887905604719764,504,0,76,98,1.0,0.5632183908045977,0.7205882352941176
11,ensemble_or,0.8893805309734514,502,2,73,101,0.9805825242718447,0.5804597701149425,0.7292418772563177
12,ensemble_uniq_avg,0.887905604719764,504,0,76,98,1.0,0.5632183908045977,0.7205882352941176
13,ensemble_uniq_or,0.8893805309734514,502,2,73,101,0.9805825242718447,0.5804597701149425,0.7292418772563177
