,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
1,1,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
2,2,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
3,3,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
4,4,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
5,5,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
6,6,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
7,7,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
8,8,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
9,9,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
10,ensemble_avg,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
11,ensemble_or,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
12,ensemble_uniq_avg,0.9789156626506024,598,0,14,52,1.0,0.7878787878787878,0.8813559322033898
13,ensemble_uniq_or,0.9819277108433735,598,0,12,54,1.0,0.8181818181818182,0.9
