,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
1,1,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
2,2,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
3,3,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
4,4,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
5,5,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
6,6,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
7,7,0.9480712166172107,586,0,35,53,1.0,0.6022727272727273,0.75177304964539
8,8,0.9228486646884273,572,14,38,50,0.78125,0.5681818181818182,0.6578947368421052
9,9,0.9272997032640949,586,0,49,39,1.0,0.4431818181818182,0.6141732283464567
10,ensemble_avg,0.9525222551928784,586,0,32,56,1.0,0.6363636363636364,0.7777777777777778
11,ensemble_or,0.9673590504451038,572,14,8,80,0.851063829787234,0.9090909090909091,0.8791208791208791
12,ensemble_uniq_avg,0.9480712166172107,586,0,35,53,1.0,0.6022727272727273,0.75177304964539
13,ensemble_uniq_or,0.9673590504451038,572,14,8,80,0.851063829787234,0.9090909090909091,0.8791208791208791
