,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
1,1,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
2,2,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
3,3,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
4,4,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
5,5,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
6,6,0.9629080118694362,586,0,25,63,1.0,0.7159090909090909,0.8344370860927153
7,7,0.9376854599406528,586,0,42,46,1.0,0.5227272727272727,0.6865671641791045
8,8,0.9376854599406528,586,0,42,46,1.0,0.5227272727272727,0.6865671641791045
9,9,0.9272997032640949,576,10,39,49,0.8305084745762712,0.5568181818181818,0.6666666666666666
10,ensemble_avg,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
11,ensemble_or,0.973293768545994,576,10,8,80,0.8888888888888888,0.9090909090909091,0.8988764044943819
12,ensemble_uniq_avg,0.9643916913946587,586,0,24,64,1.0,0.7272727272727273,0.8421052631578948
13,ensemble_uniq_or,0.973293768545994,576,10,8,80,0.8888888888888888,0.9090909090909091,0.8988764044943819
