,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
1,1,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
2,2,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
3,3,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
4,4,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
5,5,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
6,6,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
7,7,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
8,8,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
9,9,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
10,ensemble_avg,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
11,ensemble_or,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
12,ensemble_uniq_avg,0.9485627836611196,570,0,34,57,1.0,0.6263736263736264,0.7702702702702703
13,ensemble_uniq_or,0.9500756429652042,570,0,33,58,1.0,0.6373626373626373,0.7785234899328859
