,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
1,1,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
2,2,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
3,3,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
4,4,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
5,5,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
6,6,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
7,7,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
8,8,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
9,9,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
10,ensemble_avg,0.4892601431980907,40,210,4,165,0.44,0.9763313609467456,0.6066176470588235
11,ensemble_or,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
12,ensemble_uniq_avg,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
13,ensemble_uniq_or,0.4821002386634845,37,213,4,165,0.4365079365079365,0.9763313609467456,0.6032906764168189
