,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
1,1,0.9854014598540146,640,0,10,35,1.0,0.7777777777777778,0.8750000000000001
2,2,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
3,3,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
4,4,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
5,5,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
6,6,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
7,7,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
8,8,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
9,9,0.9824817518248176,640,0,12,33,1.0,0.7333333333333333,0.846153846153846
10,ensemble_avg,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
11,ensemble_or,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
12,ensemble_uniq_avg,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
13,ensemble_uniq_or,0.9868613138686131,640,0,9,36,1.0,0.8,0.888888888888889
