,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.875366568914956,498,0,85,99,1.0,0.5380434782608695,0.6996466431095405
1,1,0.875366568914956,498,0,85,99,1.0,0.5380434782608695,0.6996466431095405
2,2,0.875366568914956,498,0,85,99,1.0,0.5380434782608695,0.6996466431095405
3,3,0.875366568914956,498,0,85,99,1.0,0.5380434782608695,0.6996466431095405
4,4,0.8607038123167156,498,0,95,89,1.0,0.483695652173913,0.652014652014652
5,5,0.8621700879765396,498,0,94,90,1.0,0.4891304347826087,0.6569343065693432
6,6,0.8651026392961877,498,0,92,92,1.0,0.5,0.6666666666666666
7,7,0.8504398826979472,498,0,102,82,1.0,0.44565217391304346,0.6165413533834586
8,8,0.8519061583577713,498,0,101,83,1.0,0.45108695652173914,0.6217228464419475
9,9,0.844574780058651,498,0,106,78,1.0,0.42391304347826086,0.5954198473282443
10,ensemble_avg,0.8651026392961877,498,0,92,92,1.0,0.5,0.6666666666666666
11,ensemble_or,0.906158357771261,498,0,64,120,1.0,0.6521739130434783,0.7894736842105263
12,ensemble_uniq_avg,0.8651026392961877,498,0,92,92,1.0,0.5,0.6666666666666666
13,ensemble_uniq_or,0.906158357771261,498,0,64,120,1.0,0.6521739130434783,0.7894736842105263
