,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
1,1,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
2,2,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
3,3,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
4,4,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
5,5,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
6,6,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
7,7,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
8,8,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
9,9,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
10,ensemble_avg,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
11,ensemble_or,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
12,ensemble_uniq_avg,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
13,ensemble_uniq_or,0.8569157392686805,455,0,90,84,1.0,0.4827586206896552,0.6511627906976745
