,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
1,1,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
2,2,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
3,3,0.375366568914956,64,421,5,192,0.3132137030995106,0.9746192893401016,0.47407407407407404
4,4,0.375366568914956,66,419,7,190,0.31198686371100165,0.9644670050761421,0.47146401985111663
5,5,0.375366568914956,66,419,7,190,0.31198686371100165,0.9644670050761421,0.47146401985111663
6,6,0.375366568914956,66,419,7,190,0.31198686371100165,0.9644670050761421,0.47146401985111663
7,7,0.375366568914956,66,419,7,190,0.31198686371100165,0.9644670050761421,0.47146401985111663
8,8,0.3885630498533724,76,409,8,189,0.31605351170568563,0.9593908629441624,0.47547169811320755
9,9,0.3885630498533724,76,409,8,189,0.31605351170568563,0.9593908629441624,0.47547169811320755
10,ensemble_avg,0.375366568914956,66,419,7,190,0.31198686371100165,0.9644670050761421,0.47146401985111663
11,ensemble_or,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
12,ensemble_uniq_avg,0.375366568914956,64,421,5,192,0.3132137030995106,0.9746192893401016,0.47407407407407404
13,ensemble_uniq_or,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
