,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
1,1,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
2,2,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
3,3,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
4,4,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
5,5,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
6,6,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
7,7,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
8,8,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
9,9,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
10,ensemble_avg,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
11,ensemble_or,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
12,ensemble_uniq_avg,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
13,ensemble_uniq_or,0.8042959427207638,250,0,82,87,1.0,0.514792899408284,0.6796875
