,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
1,1,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
2,2,0.8978102189781022,517,0,70,98,1.0,0.5833333333333334,0.7368421052631579
3,3,0.8948905109489051,517,0,72,96,1.0,0.5714285714285714,0.7272727272727273
4,4,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
5,5,0.8948905109489051,517,0,72,96,1.0,0.5714285714285714,0.7272727272727273
6,6,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
7,7,0.8948905109489051,517,0,72,96,1.0,0.5714285714285714,0.7272727272727273
8,8,0.891970802919708,515,2,72,96,0.9795918367346939,0.5714285714285714,0.7218045112781954
9,9,0.891970802919708,515,2,72,96,0.9795918367346939,0.5714285714285714,0.7218045112781954
10,ensemble_avg,0.8963503649635036,517,0,71,97,1.0,0.5773809523809523,0.7320754716981132
11,ensemble_or,0.8948905109489051,515,2,70,98,0.98,0.5833333333333334,0.7313432835820894
12,ensemble_uniq_avg,0.8948905109489051,517,0,72,96,1.0,0.5714285714285714,0.7272727272727273
13,ensemble_uniq_or,0.8934306569343066,515,2,71,97,0.9797979797979798,0.5773809523809523,0.7265917602996254
