,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
1,1,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
2,2,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
3,3,0.962178517397882,570,0,25,66,1.0,0.7252747252747253,0.840764331210191
4,4,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
5,5,0.9576399394856279,570,0,28,63,1.0,0.6923076923076923,0.8181818181818181
6,6,0.9561270801815431,570,0,29,62,1.0,0.6813186813186813,0.8104575163398693
7,7,0.9576399394856279,568,2,26,65,0.9701492537313433,0.7142857142857143,0.8227848101265823
8,8,0.9561270801815431,570,0,29,62,1.0,0.6813186813186813,0.8104575163398693
9,9,0.9546142208774584,570,0,30,61,1.0,0.6703296703296703,0.8026315789473685
10,ensemble_avg,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
11,ensemble_or,0.9591527987897126,568,2,25,66,0.9705882352941176,0.7252747252747253,0.830188679245283
12,ensemble_uniq_avg,0.9591527987897126,570,0,27,64,1.0,0.7032967032967034,0.8258064516129032
13,ensemble_uniq_or,0.9591527987897126,568,2,25,66,0.9705882352941176,0.7252747252747253,0.830188679245283
