,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
1,1,0.8695014662756598,498,0,89,95,1.0,0.5163043478260869,0.6810035842293907
2,2,0.8695014662756598,498,0,89,95,1.0,0.5163043478260869,0.6810035842293907
3,3,0.8680351906158358,498,0,90,94,1.0,0.5108695652173914,0.6762589928057554
4,4,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
5,5,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
6,6,0.8680351906158358,498,0,90,94,1.0,0.5108695652173914,0.6762589928057554
7,7,0.8665689149560117,498,0,91,93,1.0,0.5054347826086957,0.6714801444043321
8,8,0.8665689149560117,498,0,91,93,1.0,0.5054347826086957,0.6714801444043321
9,9,0.8636363636363636,498,0,93,91,1.0,0.4945652173913043,0.6618181818181819
10,ensemble_avg,0.8695014662756598,498,0,89,95,1.0,0.5163043478260869,0.6810035842293907
11,ensemble_or,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
12,ensemble_uniq_avg,0.8680351906158358,498,0,90,94,1.0,0.5108695652173914,0.6762589928057554
13,ensemble_uniq_or,0.8709677419354839,498,0,88,96,1.0,0.5217391304347826,0.6857142857142856
