,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.870919881305638,552,34,53,35,0.5072463768115942,0.3977272727272727,0.445859872611465
1,1,0.8694362017804155,552,34,54,34,0.5,0.38636363636363635,0.4358974358974359
2,2,0.8694362017804155,552,34,54,34,0.5,0.38636363636363635,0.4358974358974359
3,3,0.8694362017804155,552,34,54,34,0.5,0.38636363636363635,0.4358974358974359
4,4,0.870919881305638,553,33,54,34,0.5074626865671642,0.38636363636363635,0.43870967741935485
5,5,0.870919881305638,553,33,54,34,0.5074626865671642,0.38636363636363635,0.43870967741935485
6,6,0.8679525222551929,552,34,55,33,0.4925373134328358,0.375,0.42580645161290326
7,7,0.8694362017804155,553,33,55,33,0.5,0.375,0.42857142857142855
8,8,0.8694362017804155,554,32,56,32,0.5,0.36363636363636365,0.4210526315789474
9,9,0.8679525222551929,555,31,58,30,0.4918032786885246,0.3409090909090909,0.4026845637583892
10,ensemble_avg,0.8694362017804155,552,34,54,34,0.5,0.38636363636363635,0.4358974358974359
11,ensemble_or,0.870919881305638,547,39,48,40,0.5063291139240507,0.45454545454545453,0.4790419161676646
12,ensemble_uniq_avg,0.8694362017804155,552,34,54,34,0.5,0.38636363636363635,0.4358974358974359
13,ensemble_uniq_or,0.870919881305638,547,39,48,40,0.5063291139240507,0.45454545454545453,0.4790419161676646
