,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8961988304093568,513,0,71,100,1.0,0.5847953216374269,0.7380073800738007
1,1,0.8961988304093568,513,0,71,100,1.0,0.5847953216374269,0.7380073800738007
2,2,0.8918128654970761,513,0,74,97,1.0,0.5672514619883041,0.7238805970149254
3,3,0.8888888888888888,513,0,76,95,1.0,0.5555555555555556,0.7142857142857143
4,4,0.8874269005847953,513,0,77,94,1.0,0.5497076023391813,0.7094339622641509
5,5,0.8874269005847953,513,0,77,94,1.0,0.5497076023391813,0.7094339622641509
6,6,0.881578947368421,513,0,81,90,1.0,0.5263157894736842,0.6896551724137931
7,7,0.8757309941520468,513,0,85,86,1.0,0.5029239766081871,0.669260700389105
8,8,0.8742690058479532,513,0,86,85,1.0,0.49707602339181284,0.6640625
9,9,0.8435672514619883,508,5,102,69,0.9324324324324325,0.40350877192982454,0.563265306122449
10,ensemble_avg,0.8874269005847953,513,0,77,94,1.0,0.5497076023391813,0.7094339622641509
11,ensemble_or,0.9488304093567251,508,5,30,141,0.9657534246575342,0.8245614035087719,0.889589905362776
12,ensemble_uniq_avg,0.8874269005847953,513,0,77,94,1.0,0.5497076023391813,0.7094339622641509
13,ensemble_uniq_or,0.9488304093567251,508,5,30,141,0.9657534246575342,0.8245614035087719,0.889589905362776
