,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8947368421052632,513,0,72,99,1.0,0.5789473684210527,0.7333333333333334
1,1,0.8947368421052632,513,0,72,99,1.0,0.5789473684210527,0.7333333333333334
2,2,0.8947368421052632,513,0,72,99,1.0,0.5789473684210527,0.7333333333333334
3,3,0.8932748538011696,512,1,72,99,0.99,0.5789473684210527,0.7306273062730627
4,4,0.8932748538011696,512,1,72,99,0.99,0.5789473684210527,0.7306273062730627
5,5,0.8947368421052632,513,0,72,99,1.0,0.5789473684210527,0.7333333333333334
6,6,0.8918128654970761,511,2,72,99,0.9801980198019802,0.5789473684210527,0.7279411764705883
7,7,0.8888888888888888,511,2,74,97,0.9797979797979798,0.5672514619883041,0.7185185185185186
8,8,0.8888888888888888,511,2,74,97,0.9797979797979798,0.5672514619883041,0.7185185185185186
9,9,0.8874269005847953,510,3,74,97,0.97,0.5672514619883041,0.7158671586715868
10,ensemble_avg,0.8932748538011696,512,1,72,99,0.99,0.5789473684210527,0.7306273062730627
11,ensemble_or,0.8903508771929824,510,3,72,99,0.9705882352941176,0.5789473684210527,0.7252747252747253
12,ensemble_uniq_avg,0.8918128654970761,511,2,72,99,0.9801980198019802,0.5789473684210527,0.7279411764705883
13,ensemble_uniq_or,0.8903508771929824,510,3,72,99,0.9705882352941176,0.5789473684210527,0.7252747252747253
