,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
1,1,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
2,2,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
3,3,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
4,4,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
5,5,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
6,6,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
7,7,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
8,8,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
9,9,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
10,ensemble_avg,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
11,ensemble_or,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
12,ensemble_uniq_avg,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
13,ensemble_uniq_or,0.35453100158982515,51,404,2,172,0.2986111111111111,0.9885057471264368,0.4586666666666667
