,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8553259141494436,455,0,91,83,1.0,0.47701149425287354,0.6459143968871595
1,1,0.8553259141494436,455,0,91,83,1.0,0.47701149425287354,0.6459143968871595
2,2,0.8553259141494436,455,0,91,83,1.0,0.47701149425287354,0.6459143968871595
3,3,0.8537360890302067,455,0,92,82,1.0,0.47126436781609193,0.640625
4,4,0.8505564387917329,455,0,94,80,1.0,0.45977011494252873,0.6299212598425197
5,5,0.8505564387917329,455,0,94,80,1.0,0.45977011494252873,0.6299212598425197
6,6,0.848966613672496,455,0,95,79,1.0,0.4540229885057471,0.6245059288537549
7,7,0.8537360890302067,455,0,92,82,1.0,0.47126436781609193,0.640625
8,8,0.8441971383147854,455,0,98,76,1.0,0.4367816091954023,0.608
9,9,0.8473767885532592,455,0,96,78,1.0,0.4482758620689655,0.6190476190476191
10,ensemble_avg,0.8553259141494436,455,0,91,83,1.0,0.47701149425287354,0.6459143968871595
11,ensemble_or,0.890302066772655,455,0,69,105,1.0,0.603448275862069,0.7526881720430108
12,ensemble_uniq_avg,0.8537360890302067,455,0,92,82,1.0,0.47126436781609193,0.640625
13,ensemble_uniq_or,0.890302066772655,455,0,69,105,1.0,0.603448275862069,0.7526881720430108
